id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Post Malone|||Enemies|||35|||1,Post Malone,Enemies,"They said I would never get this far, ah, ah
Think that we don't see who you are, are, are?
Laughin' to the bank like ha, ha, ha
Guess that I'm just talkin' too much blah, blah, blah (Shut the fuck up)
So, where did y'all go? (Ooh)
When I was shit broke, couldn't even buy smokes
Now your mama needs tickets to my stadium show (Stadium show)
She love it when she hear me on the radio, oh
I know it's hard to swallow your pride
Sorry that you can't get over me (Over me)
Now you're out my life, I'm so relieved, I",Post Malone|||Enemies|||35,1,remorse,sadness,amusement,"[{'label': 'remorse', 'score': 0.504623532295227}, {'label': 'sadness', 'score': 0.4631572663784027}, {'label': 'amusement', 'score': 0.2617173194885254}, {'label': 'love', 'score': 0.05751710757613182}, {'label': 'curiosity', 'score': 0.05656243860721588}, {'label': 'disappointment', 'score': 0.049451690167188644}]"
Post Malone|||Enemies|||35|||2,Post Malone,Enemies,"Used to have friends, now I got enemies (Damn)
Used to keep 'em close, now they dead to me (Ooh)
Money tend to show all they tendencies (Damn)
Enemies, yeah, it's so sad",Post Malone|||Enemies|||35,2,sadness,disappointment,grief,"[{'label': 'sadness', 'score': 0.894145667552948}, {'label': 'disappointment', 'score': 0.09045901149511337}, {'label': 'neutral', 'score': 0.037678975611925125}, {'label': 'grief', 'score': 0.028292015194892883}, {'label': 'annoyance', 'score': 0.02078009396791458}, {'label': 'anger', 'score': 0.014632325619459152}]"
Post Malone|||Enemies|||35|||3,Post Malone,Enemies,"Sometimes, every time, they let me down (They let me down)
Sometimes, every time, they let me down (They let me down)
Used to have friends, now I got enemies
Enemies, yeah, it's so sad",Post Malone|||Enemies|||35,3,sadness,disappointment,grief,"[{'label': 'sadness', 'score': 0.9005784392356873}, {'label': 'disappointment', 'score': 0.0984923243522644}, {'label': 'neutral', 'score': 0.035918015986680984}, {'label': 'grief', 'score': 0.027411235496401787}, {'label': 'annoyance', 'score': 0.01503082923591137}, {'label': 'realization', 'score': 0.01402826514095068}]"
Post Malone|||Enemies|||35|||4,Post Malone,Enemies,"Close to my enemies (Let's go)
I need better energy (Huh?)
When I told you fuck you, you thought I was playin', huh?
(Yeah, yeah) But I meant the shit literally
She want to vibe but I told her fuck that (Nope)
She looking at me like she surprised
They're packin' the post and I'm home alone
When the box hit the door, they go for 35
I try to put on for my partners, they turn into enemies right before a nigga eye
You reach for a shake, I'ma hold out a fist
Giving a nigga a quarter pound without the fries
I just went double platinum with no features
Just to show a nigga I don't really need him
Pass a man a plate and he can make it shake
It's guaranteed he'll fold and bite the hand that feed him
And I know you think that I ain't see it
And I know you bitch ain't got a car
Don't make me go and buy a bitch a lil' Prius
Fuck on the camera, we can call it even
Friends are like the autumn, every year they leavin'
And I'ma rake 'em in a pile, throw 'em in a bag
Tie them bitches up and leave 'em
'Cause most of these niggas are deceiving
And I (Ooh)",Post Malone|||Enemies|||35,4,annoyance,anger,disappointment,"[{'label': 'neutral', 'score': 0.5194836854934692}, {'label': 'annoyance', 'score': 0.39041832089424133}, {'label': 'anger', 'score': 0.12165787070989609}, {'label': 'disappointment', 'score': 0.0359654538333416}, {'label': 'surprise', 'score': 0.025042716413736343}, {'label': 'disapproval', 'score': 0.01985939033329487}]"
Post Malone|||Enemies|||35|||5,Post Malone,Enemies,"It's too late to turn this shit around (It's too late)
Only held me down when you wanted me to drown
It's too late to turn this shit around (It's too late)
So don't try and tell me that you're happy for me now",Post Malone|||Enemies|||35,5,annoyance,disapproval,anger,"[{'label': 'annoyance', 'score': 0.4458219110965729}, {'label': 'neutral', 'score': 0.26605695486068726}, {'label': 'disapproval', 'score': 0.13426633179187775}, {'label': 'anger', 'score': 0.12352676689624786}, {'label': 'disappointment', 'score': 0.06751001626253128}, {'label': 'sadness', 'score': 0.01854006014764309}]"
Post Malone|||Enemies|||35|||6,Post Malone,Enemies,"Used to have friends, now I got enemies
Used to keep 'em close, now they dead to me (Dead to me)
Money tend to show all they tendencies (Tendencies)
Enemies, yeah, it's so sad",Post Malone|||Enemies|||35,6,sadness,disappointment,grief,"[{'label': 'sadness', 'score': 0.908351719379425}, {'label': 'disappointment', 'score': 0.07546001672744751}, {'label': 'neutral', 'score': 0.04094265401363373}, {'label': 'grief', 'score': 0.03345680609345436}, {'label': 'realization', 'score': 0.015081839635968208}, {'label': 'annoyance', 'score': 0.013910931535065174}]"
Post Malone|||Enemies|||35|||7,Post Malone,Enemies,"Ooh, it's too late
It's too late
<\Lyric>```",Post Malone|||Enemies|||35,7,realization,surprise,disappointment,"[{'label': 'realization', 'score': 0.23579607903957367}, {'label': 'surprise', 'score': 0.16485586762428284}, {'label': 'neutral', 'score': 0.139826700091362}, {'label': 'disappointment', 'score': 0.06733124703168869}, {'label': 'annoyance', 'score': 0.031116554513573647}, {'label': 'embarrassment', 'score': 0.029372291639447212}]"
Post Malone|||On the Road|||36|||0,Post Malone,On the Road,"```
<Artist name> Post Malone <\Artist>
<Song title> On the Road <\Song title>
<Lyric> 
Mm, mm, mm
Mm",Post Malone|||On the Road|||36,0,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.9695155024528503}, {'label': 'approval', 'score': 0.013028010725975037}, {'label': 'realization', 'score': 0.007658848538994789}, {'label': 'annoyance', 'score': 0.006205722223967314}, {'label': 'confusion', 'score': 0.003809639485552907}, {'label': 'disapproval', 'score': 0.0036252527497708797}]"
Post Malone|||On the Road|||36|||1,Post Malone,On the Road,"'Cause they ain’t ever seein' me fold under pressure
They ain't never, ever seen me fold, nah, never
Always keep one up on ’em 'cause I'm too clever
I would never, ever sell my soul, nah, never
'Cause I been on the road, been on the road, I
Quit actin' like you been with me this whole time
'Cause I been on the road, been on the road, I
Quit actin' like you been with me this whole time",Post Malone|||On the Road|||36,1,annoyance,disapproval,approval,"[{'label': 'neutral', 'score': 0.5353775024414062}, {'label': 'annoyance', 'score': 0.27376633882522583}, {'label': 'disapproval', 'score': 0.1261807382106781}, {'label': 'approval', 'score': 0.05516282469034195}, {'label': 'anger', 'score': 0.050070714205503464}, {'label': 'disappointment', 'score': 0.0193503275513649}]"
Post Malone|||On the Road|||36|||2,Post Malone,On the Road,"Yeah, they bet I'ma fall
And I’m only 24, but, bitch, I been through it all
I got so many hits, can’t remember them all (Ooh)
While I'm takin’ a shit, look at the plaques on the wall
Y'all just sit back, get your kick back
Keep on actin' like you did that, got no respect
For nobody who's just fake in life, ayy, ayy
You ain’t really who you say you are
So pick up the pace, there ain't no slowin' me up (Slowin' me up)
Get the fuck out my face, can you stop blowing me up?
'Cause my time is expensive, one mill a setlist
Bought a new car 'fore you woke up for breakfast, yeah",Post Malone|||On the Road|||36,2,annoyance,anger,disapproval,"[{'label': 'annoyance', 'score': 0.5655083060264587}, {'label': 'anger', 'score': 0.49346813559532166}, {'label': 'neutral', 'score': 0.22342149913311005}, {'label': 'disapproval', 'score': 0.026289168745279312}, {'label': 'disappointment', 'score': 0.01509989332407713}, {'label': 'disgust', 'score': 0.013872883282601833}]"
Post Malone|||On the Road|||36|||3,Post Malone,On the Road,"'Cause they ain't ever seen me fold under pressure
They ain't never, ever seen me fold, nah, never
Always keep one up on 'em 'cause I'm too clever (Too clever)
I would never, ever sell my soul, nah, never
'Cause I been on the road, been on the road, I
Quit actin' like you been with me this whole time
'Cause I been on the road, been on the road, I
Quit actin' like you been with me this whole time",Post Malone|||On the Road|||36,3,annoyance,disapproval,approval,"[{'label': 'neutral', 'score': 0.4026196599006653}, {'label': 'annoyance', 'score': 0.23596040904521942}, {'label': 'disapproval', 'score': 0.16347968578338623}, {'label': 'approval', 'score': 0.07833219319581985}, {'label': 'anger', 'score': 0.05000420659780502}, {'label': 'admiration', 'score': 0.04914892464876175}]"
Post Malone|||On the Road|||36|||4,Post Malone,On the Road,"Yeah, where you been? (Where you been?)
When it was time to do some work and put it in (Put it in)
I just be laughin' when I see 'em, look at them (Ha)
Leave when I lose and pop back up as soon as I win (Uh)
You ain't my day one and I know you not my friend
So I can't judge you when you do some phony shit and just pretend
Like you really down with me, because bein' loyal starts within
I seen that money overpower that love and turn it thin
But it ain't stop me, I just kept goin' up, took it on the chin
I wish every time they said I would fold, I'd make an M
Fuck around and be as rich as Jeff Bezos, say it again
Never lose, I go overtime on 'em, stay in that gym
Let's get it",Post Malone|||On the Road|||36,4,amusement,joy,annoyance,"[{'label': 'amusement', 'score': 0.5687348246574402}, {'label': 'neutral', 'score': 0.25559109449386597}, {'label': 'joy', 'score': 0.14860720932483673}, {'label': 'annoyance', 'score': 0.04149080440402031}, {'label': 'approval', 'score': 0.032123252749443054}, {'label': 'optimism', 'score': 0.018017049878835678}]"
Post Malone|||On the Road|||36|||5,Post Malone,On the Road,"'Cause they ain't ever seein' me fold under pressure
They ain't never, ever seen me fold, nah, never
Always keep one up on 'em 'cause I'm too clever
I would never, ever sell my soul, nah, never
'Cause I been on the road, been on the road, I
Quit actin' like you been with me this whole time
'Cause I been on the road, been on the road, I
Quit actin' like you been with me this whole time",Post Malone|||On the Road|||36,5,annoyance,disapproval,anger,"[{'label': 'neutral', 'score': 0.5539669394493103}, {'label': 'annoyance', 'score': 0.3173477053642273}, {'label': 'disapproval', 'score': 0.11257696896791458}, {'label': 'anger', 'score': 0.08328573405742645}, {'label': 'approval', 'score': 0.033333919942379}, {'label': 'disappointment', 'score': 0.016887269914150238}]"
Post Malone|||On the Road|||36|||6,Post Malone,On the Road,"I'm tired of bein' tired
This my last shot, you can't be mad, at least I tried
We supposed to be grown, but yet you still acting childish
I can get on the jet alone, I don't need no extra baggage
This year turned into a savage, I got baguettes in my necklace
Driving fast and I won't crash it and I'm supposed to be sober
But some kind of way, I just keep getting loaded
It's gonna take more than some pressure to fold me
Tried as hard as I can, but at this point it's outta my hands
I ain't runnin' out of these bands for nothin' or no one
She say I'm a dog, but it takes one to know one
Been goin' hard, been by myself, I don't need no love",Post Malone|||On the Road|||36,6,annoyance,disappointment,disapproval,"[{'label': 'neutral', 'score': 0.6434280872344971}, {'label': 'annoyance', 'score': 0.2552432715892792}, {'label': 'disappointment', 'score': 0.07783506065607071}, {'label': 'disapproval', 'score': 0.07510153949260712}, {'label': 'approval', 'score': 0.037066008895635605}, {'label': 'realization', 'score': 0.027603156864643097}]"
Post Malone|||On the Road|||36|||7,Post Malone,On the Road,"Mm, oh, oh no
Mm, oh, oh no
On the road, oh
<\Lyric>```",Post Malone|||On the Road|||36,7,surprise,realization,excitement,"[{'label': 'neutral', 'score': 0.4407229721546173}, {'label': 'surprise', 'score': 0.28804177045822144}, {'label': 'realization', 'score': 0.09757253527641296}, {'label': 'excitement', 'score': 0.04274291172623634}, {'label': 'sadness', 'score': 0.031095068901777267}, {'label': 'fear', 'score': 0.02582366019487381}]"
Post Malone|||Blame It On Me|||37|||0,Post Malone,Blame It On Me,"```
<Artist name> Post Malone <\Artist>
<Song title> Blame It On Me <\Song title>
<Lyric> 
I used to say I was free
Now all these people wanna keep on takin' pieces of me
They take away everything, had everything that I needed
They held me down, let me drown
They spit me out, right through the teeth
I can't pretend, ash in the wind, won't blow again
It was a breeze for you (Breeze for you)
These hurricanes inside of my brain, let it rain, made it look easy Can't look away, you love the pain, you love the pain",Post Malone|||Blame It On Me|||37,0,love,anger,annoyance,"[{'label': 'love', 'score': 0.6900923252105713}, {'label': 'neutral', 'score': 0.2089671790599823}, {'label': 'anger', 'score': 0.07339240610599518}, {'label': 'annoyance', 'score': 0.06140824407339096}, {'label': 'sadness', 'score': 0.04150085523724556}, {'label': 'disappointment', 'score': 0.02737133391201496}]"
Post Malone|||Blame It On Me|||37|||1,Post Malone,Blame It On Me,"Watchin' me bleed
You cut me down on my knees
No matter what you believe
I think we both can agree",Post Malone|||Blame It On Me|||37,1,approval,annoyance,realization,"[{'label': 'approval', 'score': 0.7776849269866943}, {'label': 'neutral', 'score': 0.18392157554626465}, {'label': 'annoyance', 'score': 0.02170971967279911}, {'label': 'realization', 'score': 0.019984250888228416}, {'label': 'disapproval', 'score': 0.01124232355505228}, {'label': 'sadness', 'score': 0.011136937886476517}]"
Post Malone|||Blame It On Me|||37|||2,Post Malone,Blame It On Me,"That you can't blame it on me (Ayy)
It's not my fault, it's not my fault, it's not my fault
Blame it on me (Ayy)
It's not my fault, it's not my fault, it's not my fault
I couldn't breathe
Almost lost myself, couldn't stop myself, I did it all
You can't blame it on me (Ayy)
It's not my fault, it's not my fault, it's not my fault",Post Malone|||Blame It On Me|||37,2,disapproval,annoyance,anger,"[{'label': 'disapproval', 'score': 0.5885675549507141}, {'label': 'neutral', 'score': 0.2267688512802124}, {'label': 'annoyance', 'score': 0.20214232802391052}, {'label': 'anger', 'score': 0.0899120569229126}, {'label': 'approval', 'score': 0.024350255727767944}, {'label': 'disappointment', 'score': 0.016370974481105804}]"
Post Malone|||Blame It On Me|||37|||3,Post Malone,Blame It On Me,"Every day's the same, yeah, I just watch 'em go
As I scrape away through the impossible
Yeah, I played the game but it was all for show
Tryna find my way, I nearly lost it though
Now I see dead people, most have no faith
Where did the time go? A watch with no face
They hit the ceilin', but my roof likes space
I took my chances so won't you",Post Malone|||Blame It On Me|||37,3,disappointment,sadness,realization,"[{'label': 'disappointment', 'score': 0.4491441547870636}, {'label': 'sadness', 'score': 0.3124222159385681}, {'label': 'neutral', 'score': 0.278144508600235}, {'label': 'realization', 'score': 0.06474706530570984}, {'label': 'annoyance', 'score': 0.06001070886850357}, {'label': 'curiosity', 'score': 0.026061763986945152}]"
