id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
The Script|||No Man is an Island|||20|||5,The Script,No Man is an Island,"I know there's plenty more fish in the sea
But only sharks circle me
And when my heart was buried in the sand
You came along and took my hand (Yeah, yeah)
I know there's plenty more fish in the sea
But only sharks circle me
And when my heart was buried in the sand
You came along and took my hand, made me understand",The Script|||No Man is an Island|||20,5,realization,approval,optimism,"[{'label': 'neutral', 'score': 0.7453920245170593}, {'label': 'realization', 'score': 0.14594735205173492}, {'label': 'approval', 'score': 0.10781692713499069}, {'label': 'optimism', 'score': 0.012171134352684021}, {'label': 'excitement', 'score': 0.009924974292516708}, {'label': 'surprise', 'score': 0.009730313904583454}]"
The Script|||No Man is an Island|||20|||6,The Script,No Man is an Island,"No man is an island, no one should be on their own
Look in the horizon, 'cause love will always take you home
She said all hearts break (They break), don't lose faith (Lose faith), you can't live life that way (Way)
No man is an island (Woah, oh-oh, oh), no one should be on their own (On their own)
No man is an-
No man is an island
No one should be on their own
No man is an island
<\Lyric>```",The Script|||No Man is an Island|||20,6,disapproval,caring,approval,"[{'label': 'neutral', 'score': 0.696670413017273}, {'label': 'disapproval', 'score': 0.18485702574253082}, {'label': 'caring', 'score': 0.0692639872431755}, {'label': 'approval', 'score': 0.055926378816366196}, {'label': 'annoyance', 'score': 0.039282914251089096}, {'label': 'realization', 'score': 0.019946105778217316}]"
The Script|||If You See Kay|||21|||0,The Script,If You See Kay,"```
<Artist name> The Script <\Artist>
<Song title> If You See Kay <\Song title>
<Lyric> 
If you see my friend, doesn't matter where or when
Tell me if you see Kay (If you see Kay)
If you see my friend, doesn't matter where or when
Tell me if you see Kay (If you see Kay)",The Script|||If You See Kay|||21,0,curiosity,confusion,approval,"[{'label': 'neutral', 'score': 0.7462109923362732}, {'label': 'curiosity', 'score': 0.32171106338500977}, {'label': 'confusion', 'score': 0.06556249409914017}, {'label': 'approval', 'score': 0.008372408337891102}, {'label': 'annoyance', 'score': 0.008020331151783466}, {'label': 'desire', 'score': 0.004202636890113354}]"
The Script|||If You See Kay|||21|||1,The Script,If You See Kay,"She said I won the battle but I lost the war
And now my head is sore
And if I try to sail back in
She's gonna push me from the shore
Now I won't even get the time of day
No way, no way, no
Not for what I said
But for what I didn't say, what I didn't say, so",The Script|||If You See Kay|||21,1,disappointment,disapproval,sadness,"[{'label': 'neutral', 'score': 0.35171905159950256}, {'label': 'disappointment', 'score': 0.3441019356250763}, {'label': 'disapproval', 'score': 0.14436648786067963}, {'label': 'sadness', 'score': 0.12306424230337143}, {'label': 'annoyance', 'score': 0.10521776229143143}, {'label': 'realization', 'score': 0.019280297681689262}]"
The Script|||If You See Kay|||21|||2,The Script,If You See Kay,"If you see Kay, will you tell her that I love her?
And if you see Kay, let her know I want her back
If she'll listen, say I'm missing everything about her
And make sure you say I'm sweet F.A. without her
If you see Kay",The Script|||If You See Kay|||21,2,love,curiosity,desire,"[{'label': 'love', 'score': 0.39317142963409424}, {'label': 'neutral', 'score': 0.34109100699424744}, {'label': 'curiosity', 'score': 0.16504906117916107}, {'label': 'desire', 'score': 0.10966496169567108}, {'label': 'caring', 'score': 0.04554335027933121}, {'label': 'optimism', 'score': 0.017087142914533615}]"
The Script|||If You See Kay|||21|||3,The Script,If You See Kay,"She got me saying ""sorry"" through the door
She don't care anymore
She says, ""It's too late now
Should've thought of this before,"" yeah
But I ain't gonna take this as defeat
No way, no way, no
'Cause I'm gonna shout it out to everyone I, everyone I meet",The Script|||If You See Kay|||21,3,disapproval,annoyance,approval,"[{'label': 'neutral', 'score': 0.4786733090877533}, {'label': 'disapproval', 'score': 0.21283039450645447}, {'label': 'annoyance', 'score': 0.08660491555929184}, {'label': 'approval', 'score': 0.06210898235440254}, {'label': 'anger', 'score': 0.028913071379065514}, {'label': 'realization', 'score': 0.021510692313313484}]"
The Script|||If You See Kay|||21|||4,The Script,If You See Kay,"If you see Kay, will you tell her that I love her? Oh, yeah
And if you see Kay, let her know I want her back
If she'll listen, say I'm missing everything about her
And make sure you say I'm sweet F.A. without her
If you see Kay",The Script|||If You See Kay|||21,4,love,desire,curiosity,"[{'label': 'love', 'score': 0.43815624713897705}, {'label': 'neutral', 'score': 0.3218793272972107}, {'label': 'desire', 'score': 0.14022178947925568}, {'label': 'curiosity', 'score': 0.1288311630487442}, {'label': 'caring', 'score': 0.0456298291683197}, {'label': 'approval', 'score': 0.02214258350431919}]"
The Script|||If You See Kay|||21|||5,The Script,If You See Kay,"Now I'm sitting here in disbelief
How it truly broke my heart to have to watch her leave
But she was torn between what she wants and what she needs
They say you love someone enough, you gotta set them free
She said that she was born to leave this town behind
Knew the truth but still, she looked me in the eyes and lied
Saying ""It's time to cut the ties, time to say goodbye""
So she left, but she never-never left my, never-never left my mind",The Script|||If You See Kay|||21,5,sadness,disappointment,surprise,"[{'label': 'sadness', 'score': 0.421861857175827}, {'label': 'disappointment', 'score': 0.30207332968711853}, {'label': 'neutral', 'score': 0.2192077785730362}, {'label': 'surprise', 'score': 0.19388043880462646}, {'label': 'realization', 'score': 0.054353225976228714}, {'label': 'annoyance', 'score': 0.029792984947562218}]"
The Script|||If You See Kay|||21|||6,The Script,If You See Kay,"If you see Kay, will you tell her that I love her? Oh, yeah
And if you see Kay, let her know I want her back
If she'll listen, say I'm missing everything about her
And make sure you say I'm sweet F.A. without her
And make sure you say I lost my way without her
If you see Kay",The Script|||If You See Kay|||21,6,love,desire,curiosity,"[{'label': 'neutral', 'score': 0.36279353499412537}, {'label': 'love', 'score': 0.272537499666214}, {'label': 'desire', 'score': 0.13097237050533295}, {'label': 'curiosity', 'score': 0.10375117510557175}, {'label': 'sadness', 'score': 0.07020428031682968}, {'label': 'caring', 'score': 0.042234744876623154}]"
The Script|||If You See Kay|||21|||7,The Script,If You See Kay,"If you see my friend, doesn't matter where or when
Tell me if you see Kay (If you see Kay)
If you see my friend, doesn't matter where or when
Tell me if you see Kay (If you see Kay)
If you see my friend, doesn't matter where or when
Tell me if you see Kay
If you see my friend, doesn't matter where or when
Tell me if you see Kay
<\Lyric>```",The Script|||If You See Kay|||21,7,curiosity,confusion,annoyance,"[{'label': 'neutral', 'score': 0.7990605235099792}, {'label': 'curiosity', 'score': 0.2574349641799927}, {'label': 'confusion', 'score': 0.07030724734067917}, {'label': 'annoyance', 'score': 0.010609769262373447}, {'label': 'approval', 'score': 0.007559355814009905}, {'label': 'realization', 'score': 0.0038617709651589394}]"
The Script|||We Cry|||22|||0,The Script,We Cry,"```
<Artist name> The Script <\Artist>
<Song title> We Cry <\Song title>
<Lyric> 
(Oh-oh-oh-oh)
(Oh-oh-oh-oh)
Oh-oh-oh-oh
Oh-oh-oh-oh",The Script|||We Cry|||22,0,excitement,surprise,realization,"[{'label': 'neutral', 'score': 0.6817777156829834}, {'label': 'excitement', 'score': 0.09006739407777786}, {'label': 'surprise', 'score': 0.0468083918094635}, {'label': 'realization', 'score': 0.04500865563750267}, {'label': 'approval', 'score': 0.03033779188990593}, {'label': 'joy', 'score': 0.024585537612438202}]"
The Script|||We Cry|||22|||1,The Script,We Cry,"Together we cry
Together we cry",The Script|||We Cry|||22,1,sadness,disappointment,grief,"[{'label': 'sadness', 'score': 0.7991151809692383}, {'label': 'neutral', 'score': 0.20731014013290405}, {'label': 'disappointment', 'score': 0.0315205454826355}, {'label': 'grief', 'score': 0.025468632578849792}, {'label': 'realization', 'score': 0.012871349230408669}, {'label': 'annoyance', 'score': 0.012266461737453938}]"
The Script|||We Cry|||22|||2,The Script,We Cry,"Jenny was a poor girl, living in a rich world
Named her baby ""Hope"" when she was just fourteen
She was hoping for a better world for this little girl
But the apple doesn't fall too far from the tree",The Script|||We Cry|||22,2,optimism,disappointment,desire,"[{'label': 'optimism', 'score': 0.5747396945953369}, {'label': 'disappointment', 'score': 0.20855771005153656}, {'label': 'desire', 'score': 0.1754472851753235}, {'label': 'neutral', 'score': 0.13652566075325012}, {'label': 'sadness', 'score': 0.13590390980243683}, {'label': 'caring', 'score': 0.024584902450442314}]"
The Script|||We Cry|||22|||3,The Script,We Cry,"When she gets that call, Hope's too far gone
Her baby's on the way with nothing left inside",The Script|||We Cry|||22,3,sadness,disappointment,realization,"[{'label': 'neutral', 'score': 0.8589516878128052}, {'label': 'sadness', 'score': 0.2475409358739853}, {'label': 'disappointment', 'score': 0.04011138528585434}, {'label': 'realization', 'score': 0.028716666623950005}, {'label': 'grief', 'score': 0.010646100156009197}, {'label': 'fear', 'score': 0.009407483041286469}]"
The Script|||We Cry|||22|||4,The Script,We Cry,Together we cry,The Script|||We Cry|||22,4,sadness,disappointment,grief,"[{'label': 'sadness', 'score': 0.8833662271499634}, {'label': 'neutral', 'score': 0.07320715487003326}, {'label': 'disappointment', 'score': 0.04873177036643028}, {'label': 'grief', 'score': 0.034068793058395386}, {'label': 'realization', 'score': 0.013103943318128586}, {'label': 'annoyance', 'score': 0.011471488513052464}]"
The Script|||We Cry|||22|||5,The Script,We Cry,"What about the John play, could have gone the whole way
Lighting up the stage, tryna get a deal
Now he's lighting up the wrong way
Something for the pain
Man, you wanna see this kid, he was so fucking unreal",The Script|||We Cry|||22,5,annoyance,anger,admiration,"[{'label': 'neutral', 'score': 0.6311675906181335}, {'label': 'annoyance', 'score': 0.08013518899679184}, {'label': 'anger', 'score': 0.027988845482468605}, {'label': 'admiration', 'score': 0.026445621624588966}, {'label': 'curiosity', 'score': 0.023987239226698875}, {'label': 'amusement', 'score': 0.018483921885490417}]"
The Script|||We Cry|||22|||6,The Script,We Cry,"When he gets that call, he's too far gone
Can't get it together to sing one song
They won't hear tonight the words of a lullaby",The Script|||We Cry|||22,6,disappointment,sadness,annoyance,"[{'label': 'neutral', 'score': 0.7299562096595764}, {'label': 'disappointment', 'score': 0.18921782076358795}, {'label': 'sadness', 'score': 0.1734013855457306}, {'label': 'annoyance', 'score': 0.026450883597135544}, {'label': 'disapproval', 'score': 0.021688932552933693}, {'label': 'realization', 'score': 0.01573736034333706}]"
The Script|||We Cry|||22|||7,The Script,We Cry,"Together we cry (Yeah, yeah)
Together we cry
Ooh, together we cry (Oh, we cry, we cry, oh, we cry, we cry)
Together we cry",The Script|||We Cry|||22,7,sadness,realization,joy,"[{'label': 'sadness', 'score': 0.5799545049667358}, {'label': 'neutral', 'score': 0.33651360869407654}, {'label': 'realization', 'score': 0.02902217023074627}, {'label': 'joy', 'score': 0.02818967029452324}, {'label': 'grief', 'score': 0.02544626221060753}, {'label': 'amusement', 'score': 0.022948693484067917}]"
The Script|||We Cry|||22|||8,The Script,We Cry,"Oh, Mary's ambition, she wanna be a politician
She's been dreaming about it since she was a girl
She thought she'd be the one who could change the world
Always tryna pave the way for women in a man's world
But life happened, house, kids, two cars
Husband hits the jar
Checks that don't go very far now
Now she ain't making changes
She keeps her mind on her wages
The only rattling cages are her own",The Script|||We Cry|||22,8,desire,disappointment,optimism,"[{'label': 'neutral', 'score': 0.7124658226966858}, {'label': 'desire', 'score': 0.13346511125564575}, {'label': 'disappointment', 'score': 0.03500882536172867}, {'label': 'optimism', 'score': 0.025644751265645027}, {'label': 'disapproval', 'score': 0.014980076812207699}, {'label': 'realization', 'score': 0.014847221784293652}]"
The Script|||We Cry|||22|||9,The Script,We Cry,"Together we cry
Together we cry
There's so much sad gonna flood the ocean
We're all in tears for a world that's broken
Together we cry (Oh, we cry, we cry, oh, we cry)",The Script|||We Cry|||22,9,sadness,disappointment,grief,"[{'label': 'sadness', 'score': 0.8894977569580078}, {'label': 'neutral', 'score': 0.059321481734514236}, {'label': 'disappointment', 'score': 0.05006388574838638}, {'label': 'grief', 'score': 0.033428534865379333}, {'label': 'realization', 'score': 0.01396703440696001}, {'label': 'annoyance', 'score': 0.012204229831695557}]"
The Script|||We Cry|||22|||10,The Script,We Cry,"There comes a time where every bird has to fly
At some point, every rose has to die
It's hard to let your children go leave home
Where'd they go? Who knows
Getting drunk, getting stoned all alone
Teach a man to fish and feed a man for life
Show your kids the truth, hope they never lie
Instead of reading in a letter that they've gone for something better
Bet you're sorry now, I won't be coming home tonight
I'm sick of looking for those heroes in the sky
To teach us how to fly
Together we cry, we cry, we cry",The Script|||We Cry|||22,10,disappointment,sadness,annoyance,"[{'label': 'disappointment', 'score': 0.42073720693588257}, {'label': 'neutral', 'score': 0.30825307965278625}, {'label': 'sadness', 'score': 0.3012963533401489}, {'label': 'annoyance', 'score': 0.12946680188179016}, {'label': 'disapproval', 'score': 0.025678511708974838}, {'label': 'anger', 'score': 0.013084089383482933}]"
